Reg 0 - Cid 0: menor: 0, maior: 100, mediana: 44.00, média: 50.03 e DP: 28.55
Reg 9 - Cid 7: menor: 0, maior: 100, mediana: 54.50, média: 56.23 e DP: 28.23
Reg 9 - Cid 8: menor: 0, maior: 100, mediana: 52.00, média: 52.77 e DP: 27.00
Reg 9 - Cid 9: menor: 0, maior: 100, mediana: 46.50, média: 47.78 e DP: 30.74
Reg 9 - Cid 10: menor: 0, maior: 99, mediana: 47.00, média: 48.40 e DP: 29.31
Reg 9 - Cid 11: menor: 1, maior: 100, mediana: 53.00, média: 53.73 e DP: 29.00
Reg 9 - Cid 12: menor: 0, maior: 100, mediana: 51.00, média: 50.16 e DP: 30.34
Reg 9 - Cid 13: menor: 0, maior: 99, mediana: 48.00, média: 48.66 e DP: 29.72
Reg 9 - Cid 14: menor: 0, maior: 99, mediana: 52.00, média: 49.23 e DP: 29.39
Reg 9 - Cid 15: menor: 0, maior: 100, mediana: 52.00, média: 50.51 e DP: 30.72
Reg 9 - Cid 16: menor: 0, maior: 100, mediana: 39.50, média: 47.03 e DP: 29.50
Reg 9 - Cid 17: menor: 2, maior: 100, mediana: 48.00, média: 48.42 e DP: 28.47
Reg 9 - Cid 18: menor: 3, maior: 99, mediana: 46.50, média: 47.96 e DP: 28.24
Reg 9 - Cid 19: menor: 0, maior: 100, mediana: 54.50, média: 55.38 e DP: 28.63
Reg 9 - Cid 20: menor: 0, maior: 100, mediana: 45.00, média: 44.94 e DP: 28.40
Reg 9 - Cid 21: menor: 0, maior: 100, mediana: 58.00, média: 54.75 e DP: 30.31
Reg 9 - Cid 22: menor: 0, maior: 100, mediana: 52.00, média: 50.21 e DP: 29.57
Reg 9 - Cid 23: menor: 1, maior: 100, mediana: 62.50, média: 55.82 e DP: 29.99
Reg 9 - Cid 24: menor: 3, maior: 100, mediana: 49.50, média: 50.14 e DP: 26.68
Reg 9 - Cid 25: menor: 3, maior: 100, mediana: 52.50, média: 50.94 e DP: 28.63
Reg 9 - Cid 26: menor: 1, maior: 100, mediana: 45.50, média: 46.76 e DP: 28.30
Reg 9 - Cid 27: menor: 0, maior: 100, mediana: 46.50, média: 47.35 e DP: 28.06
Reg 9 - Cid 28: menor: 0, maior: 100, mediana: 54.00, média: 52.08 e DP: 28.40
Reg 9 - Cid 29: menor: 0, maior: 99, mediana: 53.50, média: 49.78 e DP: 28.53
Reg 9 - Cid 30: menor: 0, maior: 99, mediana: 44.50, média: 46.91 e DP: 28.05
Reg 9 - Cid 31: menor: 1, maior: 100, mediana: 50.00, média: 50.54 e DP: 28.57
Reg 9 - Cid 32: menor: 0, maior: 100, mediana: 44.00, média: 48.28 e DP: 30.24
Reg 9 - Cid 33: menor: 1, maior: 98, mediana: 50.00, média: 48.54 e DP: 29.50
Reg 9 - Cid 34: menor: 1, maior: 100, mediana: 41.50, média: 45.58 e DP: 30.42
Reg 9 - Cid 35: menor: 0, maior: 99, mediana: 45.00, média: 48.23 e DP: 28.91
Reg 9 - Cid 36: menor: 0, maior: 100, mediana: 48.00, média: 49.18 e DP: 29.41
Reg 9 - Cid 37: menor: 0, maior: 99, mediana: 55.00, média: 52.11 e DP: 30.89
Reg 9 - Cid 38: menor: 2, maior: 97, mediana: 44.00, média: 46.37 e DP: 26.68
Reg 9 - Cid 39: menor: 0, maior: 100, mediana: 58.50, média: 53.90 e DP: 29.76
Reg 9 - Cid 40: menor: 0, maior: 100, mediana: 44.50, média: 46.20 e DP: 28.44
Reg 9 - Cid 41: menor: 0, maior: 100, mediana: 57.00, média: 52.07 e DP: 29.48
Reg 9 - Cid 42: menor: 1, maior: 97, mediana: 56.00, média: 53.67 e DP: 27.43
Reg 9 - Cid 43: menor: 0, maior: 100, mediana: 40.00, média: 44.85 e DP: 28.44
Reg 9 - Cid 44: menor: 0, maior: 97, mediana: 45.50, média: 46.75 e DP: 26.54
Reg 9 - Cid 45: menor: 0, maior: 100, mediana: 44.00, média: 49.73 e DP: 31.51
Reg 9 - Cid 46: menor: 0, maior: 99, mediana: 49.50, média: 49.20 e DP: 28.01
Reg 9 - Cid 47: menor: 0, maior: 100, mediana: 50.50, média: 53.21 e DP: 32.35
Reg 9 - Cid 48: menor: 0, maior: 99, mediana: 50.50, média: 49.15 e DP: 28.72
Reg 9 - Cid 49: menor: 2, maior: 100, mediana: 42.50, média: 48.22 e DP: 28.13
Reg 9 - Cid 50: menor: 1, maior: 99, mediana: 48.50, média: 47.53 e DP: 29.07
Reg 9 - Cid 51: menor: 1, maior: 100, mediana: 50.00, média: 49.53 e DP: 30.08
Reg 9 - Cid 52: menor: 0, maior: 100, mediana: 44.00, média: 48.49 e DP: 31.97
Reg 9 - Cid 53: menor: 0, maior: 99, mediana: 45.00, média: 44.92 e DP: 29.99
Reg 9 - Cid 54: menor: 2, maior: 100, mediana: 53.50, média: 53.24 e DP: 30.35
Reg 9 - Cid 55: menor: 1, maior: 99, mediana: 47.50, média: 50.30 e DP: 27.64
Reg 9 - Cid 56: menor: 0, maior: 100, mediana: 56.50, média: 51.77 e DP: 31.07
Reg 9 - Cid 57: menor: 1, maior: 100, mediana: 45.50, média: 49.02 e DP: 30.40
Reg 9 - Cid 58: menor: 0, maior: 97, mediana: 57.00, média: 51.87 e DP: 29.47
Reg 9 - Cid 59: menor: 1, maior: 99, mediana: 50.00, média: 51.77 e DP: 30.59
Reg 9 - Cid 60: menor: 0, maior: 97, mediana: 48.50, média: 48.40 e DP: 30.10
Reg 9 - Cid 61: menor: 1, maior: 100, mediana: 51.00, média: 52.04 e DP: 28.05
Reg 9 - Cid 62: menor: 2, maior: 100, mediana: 52.00, média: 51.93 e DP: 28.70
Reg 9 - Cid 63: menor: 2, maior: 100, mediana: 51.50, média: 49.63 e DP: 29.49
Reg 9 - Cid 64: menor: 0, maior: 100, mediana: 50.00, média: 50.57 e DP: 27.62
Reg 9 - Cid 65: menor: 0, maior: 100, mediana: 56.00, média: 53.67 e DP: 29.65
Reg 9 - Cid 66: menor: 0, maior: 99, mediana: 46.00, média: 49.48 e DP: 30.06
Reg 9 - Cid 67: menor: 2, maior: 100, mediana: 51.50, média: 49.05 e DP: 27.03
Reg 9 - Cid 68: menor: 0, maior: 100, mediana: 51.50, média: 52.50 e DP: 27.52
Reg 9 - Cid 69: menor: 0, maior: 100, mediana: 48.00, média: 50.33 e DP: 29.34
Reg 9 - Cid 70: menor: 0, maior: 100, mediana: 44.00, média: 46.40 e DP: 30.19
Reg 9 - Cid 71: menor: 0, maior: 100, mediana: 48.00, média: 52.23 e DP: 30.87
Reg 9 - Cid 72: menor: 0, maior: 97, mediana: 48.50, média: 48.95 e DP: 27.89
Reg 9 - Cid 73: menor: 0, maior: 100, mediana: 48.50, média: 47.73 e DP: 27.05
Reg 9 - Cid 74: menor: 1, maior: 100, mediana: 44.50, média: 46.43 e DP: 29.50
Reg 9 - Cid 75: menor: 0, maior: 100, mediana: 51.00, média: 49.83 e DP: 27.57
Reg 9 - Cid 76: menor: 0, maior: 100, mediana: 36.50, média: 43.85 e DP: 30.42
Reg 9 - Cid 77: menor: 0, maior: 100, mediana: 47.50, média: 48.66 e DP: 30.00
Reg 9 - Cid 78: menor: 3, maior: 100, mediana: 51.50, média: 49.62 e DP: 28.03
Reg 9 - Cid 79: menor: 2, maior: 98, mediana: 50.50, média: 49.77 e DP: 28.95
Reg 9 - Cid 80: menor: 1, maior: 100, mediana: 56.50, média: 51.18 e DP: 30.53
Reg 9 - Cid 81: menor: 2, maior: 98, mediana: 44.50, média: 46.59 e DP: 28.99
Reg 9 - Cid 82: menor: 0, maior: 99, mediana: 49.00, média: 50.50 e DP: 30.03
Reg 9 - Cid 83: menor: 2, maior: 98, mediana: 54.50, média: 51.89 e DP: 27.14
Reg 9 - Cid 84: menor: 0, maior: 100, mediana: 52.50, média: 50.37 e DP: 31.29
Reg 9 - Cid 85: menor: 1, maior: 100, mediana: 53.00, média: 49.58 e DP: 29.52
Reg 9 - Cid 86: menor: 0, maior: 100, mediana: 54.00, média: 53.69 e DP: 31.00
Reg 9 - Cid 87: menor: 0, maior: 99, mediana: 49.00, média: 48.72 e DP: 29.44
Reg 9 - Cid 88: menor: 1, maior: 99, mediana: 57.50, média: 53.38 e DP: 28.12
Reg 9 - Cid 89: menor: 0, maior: 100, mediana: 39.50, média: 43.36 e DP: 26.66
Reg 9 - Cid 90: menor: 0, maior: 100, mediana: 52.50, média: 51.26 e DP: 30.69
Reg 9 - Cid 91: menor: 1, maior: 99, mediana: 48.00, média: 48.97 e DP: 29.63
Reg 9 - Cid 92: menor: 0, maior: 100, mediana: 55.00, média: 50.82 e DP: 30.80
Reg 9 - Cid 93: menor: 0, maior: 98, mediana: 54.00, média: 52.69 e DP: 30.41
Reg 9 - Cid 94: menor: 0, maior: 100, mediana: 47.00, média: 50.36 e DP: 30.25
Reg 9 - Cid 95: menor: 0, maior: 100, mediana: 49.00, média: 51.20 e DP: 29.56
Reg 9 - Cid 96: menor: 0, maior: 100, mediana: 44.00, média: 46.65 e DP: 30.31
Reg 9 - Cid 97: menor: 0, maior: 100, mediana: 48.00, média: 48.20 e DP: 30.80
Reg 9 - Cid 98: menor: 0, maior: 100, mediana: 51.00, média: 51.57 e DP: 28.12
Reg 9 - Cid 99: menor: 0, maior: 100, mediana: 49.50, média: 47.76 e DP: 27.58
Reg 9 - menor: 0, maior: 100, mediana: 35.00, média: 69.03 e DP: 0.00

Reg 10 - Cid 0: menor: 0, maior: 100, mediana: 50.50, média: 50.21 e DP: 28.03
Reg 10 - Cid 1: menor: 2, maior: 100, mediana: 53.00, média: 52.36 e DP: 28.47
Reg 10 - Cid 2: menor: 0, maior: 100, mediana: 52.00, média: 50.00 e DP: 30.28
Reg 10 - Cid 3: menor: 1, maior: 100, mediana: 50.50, média: 49.08 e DP: 32.20
Reg 10 - Cid 4: menor: 0, maior: 100, mediana: 47.00, média: 48.36 e DP: 24.93
Reg 10 - Cid 5: menor: 0, maior: 100, mediana: 50.50, média: 50.01 e DP: 31.17
Reg 10 - Cid 6: menor: 3, maior: 99, mediana: 52.00, média: 52.19 e DP: 27.84
Reg 10 - Cid 7: menor: 1, maior: 99, mediana: 58.00, média: 54.32 e DP: 28.59
Reg 10 - Cid 8: menor: 0, maior: 100, mediana: 49.50, média: 50.80 e DP: 32.48
Reg 10 - Cid 9: menor: 0, maior: 100, mediana: 43.50, média: 46.14 e DP: 29.17
Reg 10 - Cid 10: menor: 0, maior: 99, mediana: 52.50, média: 51.71 e DP: 29.46
Reg 10 - Cid 11: menor: 0, maior: 100, mediana: 66.50, média: 58.45 e DP: 28.67
Reg 10 - Cid 12: menor: 0, maior: 100, mediana: 45.50, média: 45.95 e DP: 28.58
Reg 10 - Cid 13: menor: 0, maior: 99, mediana: 48.50, média: 48.25 e DP: 27.33
Reg 10 - Cid 14: menor: 1, maior: 100, mediana: 51.50, média: 53.34 e DP: 26.75
Reg 10 - Cid 15: menor: 0, maior: 99, mediana: 50.00, média: 51.51 e DP: 28.93
Reg 10 - Cid 16: menor: 0, maior: 100, mediana: 49.50, média: 49.26 e DP: 30.21
Reg 10 - Cid 17: menor: 0, maior: 94, mediana: 47.00, média: 46.09 e DP: 26.32
Reg 10 - Cid 18: menor: 0, maior: 100, mediana: 49.00, média: 48.00 e DP: 27.47
Reg 10 - Cid 19: menor: 0, maior: 100, mediana: 53.50, média: 50.92 e DP: 29.87
Reg 10 - Cid 20: menor: 0, maior: 97, mediana: 49.00, média: 45.60 e DP: 27.20
Reg 10 - Cid 21: menor: 1, maior: 98, mediana: 50.50, média: 50.99 e DP: 25.37
Reg 10 - Cid 22: menor: 2, maior: 99, mediana: 49.00, média: 48.49 e DP: 30.90
Reg 10 - Cid 23: menor: 1, maior: 100, mediana: 44.50, média: 47.85 e DP: 29.21
Reg 10 - Cid 24: menor: 0, maior: 100, mediana: 46.00, média: 45.75 e DP: 29.73
Reg 10 - Cid 25: menor: 0, maior: 99, mediana: 54.50, média: 50.85 e DP: 29.30
Reg 10 - Cid 26: menor: 1, maior: 99, mediana: 48.50, média: 50.46 e DP: 28.78
Reg 10 - Cid 27: menor: 1, maior: 99, mediana: 42.50, média: 46.35 e DP: 27.89
Reg 10 - Cid 28: menor: 2, maior: 98, mediana: 56.00, média: 51.22 e DP: 28.55
Reg 10 - Cid 29: menor: 1, maior: 100, mediana: 44.00, média: 45.87 e DP: 29.44
Reg 10 - Cid 30: menor: 0, maior: 100, mediana: 45.50, média: 47.87 e DP: 27.63
Reg 10 - Cid 31: menor: 0, maior: 100, mediana: 48.00, média: 49.61 e DP: 30.32
Reg 10 - Cid 32: menor: 0, maior: 100, mediana: 53.00, média: 51.07 e DP: 29.98
Reg 10 - Cid 33: menor: 0, maior: 100, mediana: 44.50, média: 47.27 e DP: 26.43
Reg 10 - Cid 34: menor: 1, maior: 100, mediana: 46.50, média: 48.40 e DP: 29.46
Reg 10 - Cid 35: menor: 0, maior: 97, mediana: 49.50, média: 46.98 e DP: 28.44
Reg 10 - Cid 36: menor: 0, maior: 100, mediana: 52.00, média: 50.29 e DP: 29.59
Reg 10 - Cid 37: menor: 0, maior: 99, mediana: 41.50, média: 44.56 e DP: 28.10
Reg 10 - Cid 38: menor: 0, maior: 99, mediana: 53.00, média: 52.95 e DP: 28.63
Reg 10 - Cid 39: menor: 0, maior: 100, mediana: 50.00, média: 52.30 e DP: 29.62
Reg 10 - Cid 40: menor: 0, maior: 100, mediana: 50.50, média: 49.34 e DP: 29.42
Reg 10 - Cid 41: menor: 0, maior: 100, mediana: 40.50, média: 45.45 e DP: 29.70
Reg 10 - Cid 42: menor: 0, maior: 98, mediana: 57.50, média: 52.27 e DP: 28.97
Reg 10 - Cid 43: menor: 1, maior: 100, mediana: 49.00, média: 50.62 e DP: 30.69
Reg 10 - Cid 44: menor: 0, maior: 100, mediana: 51.50, média: 49.89 e DP: 29.45
Reg 10 - Cid 45: menor: 0, maior: 100, mediana: 50.50, média: 49.22 e DP: 28.78
Reg 10 - Cid 46: menor: 1, maior: 99, mediana: 50.50, média: 51.61 e DP: 26.66
Reg 10 - Cid 47: menor: 1, maior: 100, mediana: 56.50, média: 53.08 e DP: 29.68
Reg 10 - Cid 48: menor: 1, maior: 100, mediana: 56.00, média: 54.68 e DP: 26.98
Reg 10 - Cid 49: menor: 0, maior: 100, mediana: 60.00, média: 53.97 e DP: 30.86
Reg 10 - Cid 50: menor: 1, maior: 100, mediana: 46.00, média: 48.47 e DP: 30.18
Reg 10 - Cid 51: menor: 1, maior: 100, mediana: 50.50, média: 50.61 e DP: 28.29
Reg 10 - Cid 52: menor: 0, maior: 100, mediana: 57.50, média: 57.46 e DP: 28.74
Reg 10 - Cid 53: menor: 1, maior: 100, mediana: 52.00, média: 54.15 e DP: 30.27
Reg 10 - Cid 54: menor: 1, maior: 99, mediana: 57.00, média: 54.34 e DP: 28.42
Reg 10 - Cid 55: menor: 0, maior: 100, mediana: 59.00, média: 53.62 e DP: 28.31
Reg 10 - Cid 56: menor: 2, maior: 100, mediana: 53.50, média: 52.25 e DP: 30.63
Reg 10 - Cid 57: menor: 1, maior: 100, mediana: 46.00, média: 47.19 e DP: 30.00
Reg 10 - Cid 58: menor: 0, maior: 100, mediana: 55.50, média: 51.72 e DP: 29.40
Reg 10 - Cid 59: menor: 3, maior: 100, mediana: 50.00, média: 49.82 e DP: 28.27
Reg 10 - Cid 60: menor: 0, maior: 100, mediana: 43.50, média: 46.50 e DP: 28.21
Reg 10 - Cid 61: menor: 0, maior: 96, mediana: 51.50, média: 49.26 e DP: 29.60
Reg 10 - Cid 62: menor: 3, maior: 100, mediana: 51.50, média: 50.20 e DP: 27.94
Reg 10 - Cid 63: menor: 0, maior: 98, mediana: 40.00, média: 45.11 e DP: 29.65
Reg 10 - Cid 64: menor: 0, maior: 99, mediana: 48.50, média: 49.19 e DP: 28.91
Reg 10 - Cid 65: menor: 0, maior: 99, mediana: 51.00, média: 51.74 e DP: 27.17
Reg 10 - Cid 66: menor: 4, maior: 97, mediana: 50.50, média: 49.28 e DP: 28.21
Reg 10 - Cid 67: menor: 0, maior: 100, mediana: 39.00, média: 43.18 e DP: 29.23
Reg 10 - Cid 68: menor: 1, maior: 99, mediana: 54.50, média: 49.11 e DP: 30.16
Reg 10 - Cid 69: menor: 0, maior: 99, mediana: 48.00, média: 48.74 e DP: 29.02
Reg 10 - Cid 70: menor: 2, maior: 100, mediana: 49.50, média: 49.75 e DP: 28.19
Reg 10 - Cid 71: menor: 5, maior: 98, mediana: 55.50, média: 53.98 e DP: 29.03
Reg 10 - Cid 72: menor: 0, maior: 100, mediana: 50.00, média: 47.08 e DP: 32.38
Reg 10 - Cid 73: menor: 3, maior: 97, mediana: 55.50, média: 51.91 e DP: 27.87
Reg 10 - Cid 74: menor: 0, maior: 100, mediana: 58.00, média: 55.05 e DP: 28.55
Reg 10 - Cid 75: menor: 1, maior: 100, mediana: 45.50, média: 48.44 e DP: 29.40
Reg 10 - Cid 76: menor: 1, maior: 100, mediana: 46.50, média: 47.92 e DP: 30.58
Reg 10 - Cid 77: menor: 0, maior: 100, mediana: 50.50, média: 49.02 e DP: 27.03
Reg 10 - Cid 78: menor: 0, maior: 100, mediana: 45.50, média: 45.39 e DP: 27.10
Reg 10 - Cid 79: menor: 0, maior: 100, mediana: 47.00, média: 49.88 e DP: 28.13
Reg 10 - Cid 80: menor: 0, maior: 99, mediana: 51.50, média: 51.97 e DP: 27.51
Reg 10 - Cid 81: menor: 0, maior: 99, mediana: 54.00, média: 51.45 e DP: 29.72
Reg 10 - Cid 82: menor: 1, maior: 99, mediana: 55.50, média: 53.00 e DP: 27.55
Reg 10 - Cid 83: menor: 2, maior: 100, mediana: 53.00, média: 53.14 e DP: 28.53
Reg 10 - Cid 84: menor: 1, maior: 100, mediana: 49.00, média: 47.56 e DP: 29.93
Reg 10 - Cid 85: menor: 0, maior: 95, mediana: 43.00, média: 44.14 e DP: 27.94
Reg 10 - Cid 86: menor: 2, maior: 100, mediana: 48.50, média: 43.19 e DP: 26.91
Reg 10 - Cid 87: menor: 0, maior: 100, mediana: 35.00, média: 41.45 e DP: 30.99
Reg 10 - Cid 88: menor: 0, maior: 100, mediana: 46.50, média: 47.27 e DP: 29.45
Reg 10 - Cid 89: menor: 0, maior: 96, mediana: 45.00, média: 44.73 e DP: 26.18
Reg 10 - Cid 90: menor: 0, maior: 100, mediana: 38.00, média: 42.79 e DP: 29.54
Reg 10 - Cid 91: menor: 0, maior: 100, mediana: 39.00, média: 47.29 e DP: 30.34
Reg 10 - Cid 92: menor: 0, maior: 99, mediana: 46.50, média: 48.48 e DP: 28.43
Reg 10 - Cid 93: menor: 1, maior: 100, mediana: 48.00, média: 48.72 e DP: 28.79
Reg 10 - Cid 94: menor: 0, maior: 100, mediana: 51.00, média: 48.40 e DP: 30.35
Reg 10 - Cid 95: menor: 0, maior: 100, mediana: 50.00, média: 50.11 e DP: 29.64
Reg 10 - Cid 96: menor: 0, maior: 97, mediana: 46.00, média: 47.83 e DP: 32.12
Reg 10 - Cid 97: menor: 2, maior: 100, mediana: 57.00, média: 52.80 e DP: 30.39
Reg 10 - Cid 98: menor: 0, maior: 99, mediana: 43.50, média: 45.71 e DP: 30.30
Reg 10 - Cid 99: menor: 3, maior: 100, mediana: 55.00, média: 52.22 e DP: 30.30
Reg 10 - menor: 0, maior: 100, mediana: 18.00, média: 134.05 e DP: 0.00

Reg 11 - Cid 0: menor: 1, maior: 100, mediana: 50.00, média: 47.52 e DP: 29.59
Reg 11 - Cid 1: menor: 1, maior: 100, mediana: 45.50, média: 49.23 e DP: 29.99
Reg 11 - Cid 2: menor: 2, maior: 99, mediana: 53.00, média: 52.83 e DP: 26.47
Reg 11 - Cid 3: menor: 1, maior: 100, mediana: 56.00, média: 53.78 e DP: 28.57
Reg 11 - Cid 4: menor: 3, maior: 98, mediana: 58.50, média: 54.12 e DP: 27.17
Reg 11 - Cid 5: menor: 1, maior: 100, mediana: 50.00, média: 50.04 e DP: 29.13
Reg 11 - Cid 6: menor: 0, maior: 100, mediana: 48.00, média: 46.98 e DP: 26.74
Reg 11 - Cid 7: menor: 0, maior: 100, mediana: 50.00, média: 50.14 e DP: 28.14
Reg 11 - Cid 8: menor: 5, maior: 100, mediana: 52.00, média: 52.24 e DP: 28.03
Reg 11 - Cid 9: menor: 0, maior: 99, mediana: 46.00, média: 44.85 e DP: 29.74
Reg 11 - Cid 10: menor: 2, maior: 100, mediana: 52.00, média: 51.79 e DP: 28.06
Reg 11 - Cid 11: menor: 0, maior: 100, mediana: 50.50, média: 50.86 e DP: 29.09
Reg 11 - Cid 12: menor: 0, maior: 98, mediana: 57.50, média: 53.10 e DP: 31.79
Reg 11 - Cid 13: menor: 0, maior: 97, mediana: 48.00, média: 49.83 e DP: 27.30
Reg 11 - Cid 14: menor: 1, maior: 99, mediana: 49.00, média: 49.69 e DP: 29.21
Reg 11 - Cid 15: menor: 0, maior: 100, mediana: 47.50, média: 49.77 e DP: 28.44
Reg 11 - Cid 16: menor: 2, maior: 99, mediana: 50.00, média: 50.64 e DP: 28.52
Reg 11 - Cid 17: menor: 0, maior: 99, mediana: 52.00, média: 51.76 e DP: 29.00
Reg 11 - Cid 18: menor: 0, maior: 98, mediana: 58.00, média: 52.40 e DP: 30.13
Reg 11 - Cid 19: menor: 0, maior: 100, mediana: 46.50, média: 49.25 e DP: 29.70
Reg 11 - Cid 20: menor: 0, maior: 98, mediana: 49.00, média: 46.86 e DP: 27.49
Reg 11 - Cid 21: menor: 1, maior: 100, mediana: 60.00, média: 56.57 e DP: 26.07
Reg 11 - Cid 22: menor: 0, maior: 100, mediana: 52.00, média: 50.63 e DP: 26.89
Reg 11 - Cid 23: menor: 0, maior: 99, mediana: 48.00, média: 46.07 e DP: 30.97
Reg 11 - Cid 24: menor: 0, maior: 98, mediana: 54.00, média: 50.45 e DP: 29.05
Reg 11 - Cid 25: menor: 0, maior: 99, mediana: 48.00, média: 50.06 e DP: 28.38
Reg 11 - Cid 26: menor: 2, maior: 96, mediana: 45.50, média: 45.79 e DP: 29.48
Reg 11 - Cid 27: menor: 0, maior: 99, mediana: 51.00, média: 48.76 e DP: 27.84
Reg 11 - Cid 28: menor: 1, maior: 100, mediana: 50.00, média: 52.70 e DP: 28.24
Reg 11 - Cid 29: menor: 0, maior: 99, mediana: 52.50, média: 53.67 e DP: 29.55
Reg 11 - Cid 30: menor: 0, maior: 97, mediana: 49.00, média: 48.12 e DP: 28.77
Reg 11 - Cid 31: menor: 0, maior: 100, mediana: 43.50, média: 46.03 e DP: 30.62
Reg 11 - Cid 32: menor: 1, maior: 100, mediana: 52.00, média: 49.45 e DP: 30.72
Reg 11 - Cid 33: menor: 0, maior: 99, mediana: 47.00, média: 47.67 e DP: 26.97
Reg 11 - Cid 34: menor: 1, maior: 100, mediana: 45.50, média: 47.91 e DP: 31.20
Reg 11 - Cid 35: menor: 0, maior: 100, mediana: 51.00, média: 51.73 e DP: 29.76
Reg 11 - Cid 36: menor: 0, maior: 100, mediana: 54.50, média: 51.66 e DP: 28.96
Reg 11 - Cid 37: menor: 1, maior: 100, mediana: 44.00, média: 46.13 e DP: 29.24
Reg 11 - Cid 38: menor: 1, maior: 100, mediana: 54.50, média: 51.52 e DP: 27.92
Reg 11 - Cid 39: menor: 1, maior: 100, mediana: 58.50, média: 54.10 e DP: 30.03
Reg 11 - Cid 40: menor: 0, maior: 100, mediana: 49.50, média: 51.42 e DP: 28.40
Reg 11 - Cid 41: menor: 1, maior: 100, mediana: 47.50, média: 46.27 e DP: 28.54
Reg 11 - Cid 42: menor: 0, maior: 100, mediana: 48.50, média: 50.59 e DP: 29.99
Reg 11 - Cid 43: menor: 2, maior: 99, mediana: 45.00, média: 48.59 e DP: 27.69
Reg 11 - Cid 44: menor: 0, maior: 100, mediana: 46.50, média: 50.75 e DP: 31.42
Reg 11 - Cid 45: menor: 1, maior: 100, mediana: 49.50, média: 49.53 e DP: 30.51
Reg 11 - Cid 46: menor: 0, maior: 99, mediana: 45.50, média: 47.30 e DP: 29.73
Reg 11 - Cid 47: menor: 0, maior: 99, mediana: 34.50, média: 40.64 e DP: 29.75
Reg 11 - Cid 48: menor: 0, maior: 100, mediana: 52.00, média: 51.58 e DP: 31.35
Reg 11 - Cid 49: menor: 0, maior: 100, mediana: 41.50, média: 42.84 e DP: 27.81
Reg 11 - Cid 50: menor: 0, maior: 99, mediana: 43.50, média: 45.93 e DP: 28.14
Reg 11 - Cid 51: menor: 0, maior: 99, mediana: 54.00, média: 52.12 e DP: 28.06
Reg 11 - Cid 52: menor: 2, maior: 100, mediana: 53.00, média: 51.08 e DP: 29.79
Reg 11 - Cid 53: menor: 1, maior: 100, mediana: 49.50, média: 51.81 e DP: 29.78
Reg 11 - Cid 54: menor: 0, maior: 99, mediana: 47.50, média: 46.72 e DP: 29.75
Reg 11 - Cid 55: menor: 1, maior: 99, mediana: 50.00, média: 47.30 e DP: 28.62
Reg 11 - Cid 56: menor: 0, maior: 98, mediana: 50.50, média: 49.31 e DP: 29.08
Reg 11 - Cid 57: menor: 1, maior: 100, mediana: 56.50, média: 52.45 e DP: 31.05
Reg 11 - Cid 58: menor: 0, maior: 100, mediana: 55.50, média: 54.93 e DP: 27.75
Reg 11 - Cid 59: menor: 1, maior: 100, mediana: 56.00, média: 54.06 e DP: 29.28
Reg 11 - Cid 60: menor: 0, maior: 100, mediana: 44.50, média: 45.41 e DP: 30.07
Reg 11 - Cid 61: menor: 0, maior: 99, mediana: 43.00, média: 42.97 e DP: 27.19
Reg 11 - Cid 62: menor: 0, maior: 100, mediana: 50.00, média: 49.21 e DP: 32.05
Reg 11 - Cid 63: menor: 0, maior: 100, mediana: 43.00, média: 45.75 e DP: 29.26
Reg 11 - Cid 64: menor: 0, maior: 98, mediana: 50.00, média: 49.60 e DP: 29.27
Reg 11 - Cid 65: menor: 2, maior: 99, mediana: 49.50, média: 51.29 e DP: 28.00
Reg 11 - Cid 66: menor: 1, maior: 100, mediana: 54.50, média: 53.68 e DP: 29.55
Reg 11 - Cid 67: menor: 0, maior: 98, mediana: 52.00, média: 49.26 e DP: 26.88
Reg 11 - Cid 68: menor: 0, maior: 100, mediana: 48.50, média: 50.24 e DP: 30.18
Reg 11 - Cid 69: menor: 1, maior: 100, mediana: 40.00, média: 47.94 e DP: 33.48
Reg 11 - Cid 70: menor: 0, maior: 100, mediana: 46.00, média: 46.65 e DP: 28.36
Reg 11 - Cid 71: menor: 2, maior: 98, mediana: 47.50, média: 49.77 e DP: 28.74
Reg 11 - Cid 72: menor: 0, maior: 100, mediana: 47.00, média: 47.20 e DP: 28.68
Reg 11 - Cid 73: menor: 1, maior: 100, mediana: 58.50, média: 52.62 e DP: 30.55
Reg 11 - Cid 74: menor: 0, maior: 100, mediana: 47.50, média: 49.54 e DP: 29.51
Reg 11 - Cid 75: menor: 3, maior: 100, mediana: 50.50, média: 48.46 e DP: 28.45
Reg 11 - Cid 76: menor: 0, maior: 100, mediana: 48.50, média: 47.76 e DP: 29.25
Reg 11 - Cid 77: menor: 1, maior: 100, mediana: 50.00, média: 49.30 e DP: 29.34
Reg 11 - Cid 78: menor: 0, maior: 100, mediana: 49.00, média: 48.27 e DP: 30.34
Reg 11 - Cid 79: menor: 1, maior: 100, mediana: 53.50, média: 50.75 e DP: 28.49
Reg 11 - Cid 80: menor: 0, maior: 100, mediana: 50.00, média: 49.92 e DP: 27.95
Reg 11 - Cid 81: menor: 3, maior: 98, mediana: 44.00, média: 47.51 e DP: 26.57
Reg 11 - Cid 82: menor: 0, maior: 98, mediana: 46.00, média: 46.08 e DP: 27.45
Reg 11 - Cid 83: menor: 0, maior: 99, mediana: 49.00, média: 48.06 e DP: 28.15
